event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
1418,4,26,Citra Sari,"5, 1",14183426,3,10/14/2023,"Virtual number paylater tidak bisa digunakan padahal limitnya byk katanya dg alasan keamanan gak ngerti keamanan apa, terus menu bioskop jg hilang ud gak ada lagi, mau bangkrut kali ya traveloka ini"
1646,6,25,Agus Hartono,"6, 3",16463625,3,9/27/2023,Oke sih
1420,4,196,Dewi Susanto,"2, 1",142034196,3,8/10/2023,Semoga bisa membantu
3163,1,196,Dewi Susanto,"2, 1",316331196,3,7/12/2023,ok
3162,1,177,Andi Susanto,"2, 6",316231177,3,6/25/2023,"Knp sich saldo uangku ditraveloka gk bisa ditarik ke no rekening lgi,coba tolong donk bisa penarikan lgi,"
3167,1,131,Dian Purnama,"3, 5",316721131,2,11/23/2022,Kemaren beli tiket pesawat pake paylater dgn tenor 3 bulan .terus 3 hari sebelum keberangkatan saya refund karena keluarga ada yg meninggal.eh pas di refund tetap bayar tagihan yg ke 3 padahal udah di refund.masa yg direfund cuma 2 bukan dan sisanya tetap disuruh bayar
115,1,153,Budi Hartono,"5, 2",11521153,2,8/21/2022,Pesan tiket katanya koneksi bermasalah Uda ganti hp ganti jaringan masa tetap tidak bisa
1416,4,165,Agus Pratama,"6, 2",141624165,2,11/20/2021,"Maaf, mohon kebijakannya untuk bisa mengganti nomor hp yang lama ke nomor yang baru, karena nomor hp yang lama sudah tidak aktif lagi, dengan mingirimkan kode otp nya ke email, bukan ke nomor hp, berikan dua opsi yang bisa dipilih pengguna untuk menerima kode otp 🙏"
1424,4,93,Hadi Putri,"5, 6",14242493,2,10/5/2023,Saya mau bayar tagian travelokapay di aplikasi kok gak bisa min?? Tolong di bantu
3658,6,136,Fandi Purnama,"5, 6",365826136,2,9/22/2023,"Add sekz€CC see WC Xx GG CC hbv mi o2exrx. Ni Eddy sxd,xtcyg 🥰"
1332,3,32,Ani Setiawan,"6, 3",13322332,2,9/1/2023,Di apk saya nggak muncul harga tiket pesawat di setiap tanggal
1553,5,60,Rudi Septiani,"6, 2",15532560,2,8/28/2023,"Payah saya pengguna traveloka sudah lama .hampir 5 tahun .dan skrg saya sangat kecewa , sudah 4 bulan virtual number paylater tidak aktif tdk bisa di gunakan .padahal saya selalu rutin dan gk pernah telat bayar cicilan . Kalau kayak gini saya kecewa dan gk mau lagi pakai traveloka . Peecuma di kasih fasilitas paylater tp tdk bisa di gunakan apalagi pas keadaan urgent .payah payah makin kesini makin gk jelas traveloka .sudah kompalin ke cs ttp aja jawaban copy paste terus .payah"
111,1,108,Dewi Hadiwijaya,"6, 6",11121108,2,8/12/2023,"maskapai Lion air, maskapai yg tidak profesional sering kali ada kendala, dan membatalkan penerbangan secara sepihak, mendadak dengan mengarahkan reschedule ke pada maskapai lain dengan menebus harga yg lebih mahal lagi. Tolong #Mentri BUMN BPK Erick Thohir# Di cek maskapai penerbangan Lion air nya sebenarnya ada problem apa, sudah sepantasnya BUMN membantu menyelesaikan masalah ini. Agar masyarakat nyaman menggunakan transportasi umum tersebut"
1424,4,90,Dina Saputra,"1, 2",14242490,2,6/28/2023,8 jl i7u UI Ki Julio
1528,5,85,Maya Susanto,"6, 5",15282585,2,5/24/2023,"Pembayaran berhasil, tapi skor masih rendah. Pembayaran via BRI BNI eror mulu yg ada hanya lewat mandiri dan BCA gmana sih"
3162,1,182,Siti Utami,"5, 4",316211182,1,9/25/2023,"Sudah pakai versi 3.86.0 tapi aplikasi gak bisa digunakan. Gimana ini traveloka,makin kesini bukannya makin bagus malah makin buruk."
1652,6,1,Maya Putri,"5, 6",1652161,1,10/31/2023,"Saya ingin tanya kemarin saya chek in hotel 2 hari kerena saya salah tanggal akhirnya saya reschedule kenapa biayanya reschedule sama dengan 1 hari sya chek in tolong penjelasannya uang itu kemana, saya email call center gk ada penjelasan yang akuratt!!!!"
1526,5,38,Maya Utami,"2, 1",15261538,1,8/15/2023,"udah bayar tapi pembayaran gak masuk & untung bisa refund. parah dah ni aplikasi bukan nya mempermudah malah repot, komplain yg jawab robot semua, telpin cs gak bisa. akhirnya dateng langsung ke hotel nya & pas check in harga nya lebih murah dari di aplikasi ini"
114,1,181,Andi Hadiwijaya,"3, 2",11411181,1,8/14/2023,"Balikin uang orang, jangan ke blibli tiket points. Itu hak orang loh. Kesalahan bukan di customer, tapi anda yang telah menipu ribuan orang. Jgn sampe loh bangkrut karna banyak yang ngelapor. Saya aja termasuk orang yg sudah melapor ke kemendag masalah ini. Kalau lebih banyak lagi laporan masuk, mohon maaf perusahaan anda tinggal namanya saja."
1422,4,185,Budi Wijaya,"6, 3",142214185,1,8/6/2023,"Harus nya hari ini saya bahagia sama anak saya tapi di hancurkan oleh tiket com, saya sudah pesan hotel, sudah dibayar, tapi dihotel tidak ada pesanan saya, saya dah urus ke cs dari email, wa, tlp semua ga ada kejelasan sampai skrg, uang saya kumpulkan lama dah habis sia2, saya kecewa dengan aplikasi ini, cs nya tdk ada 1 pun yang merespon, pengaduan ga berarti, kembalikan uang saya"
113,1,3,Fandi Wijaya,"6, 1",113113,1,6/10/2023,"Kurang bagus lemot sekali pas mau mencari bus atau pesawat, Sinyal kencang ngebuka apk lain cepet cuman ini saja yang lemot sekali"
1648,6,135,Sinta Hermawan,"1, 5",164816135,1,5/27/2023,"MENGECEWAKAN,BELI TIKET KERETA DARI JATENG KE JKK,UDAH KE BAYAR TAPI TERNYATA GAK ADA TIKETNYA,ALASANNYA STATUS TIMEOUT SAAT OEMBAYARAN,PADAHAL TRANSFER SUKSES,GILIRAN DI REFOUND,BER TELE TELE PROSESNYA,IKLAN NYA AJA YANG KATANYA CEPAT PROSESNYA,FAKTA NYA BEDA SAMA AKTUALNYA,STATUS REFOUND DARI TGL 22 MEI,DI UNDUR JD TGL 25 MEI,TGL 27 CEK APK,TERNYATA STATUS KADALUWARSA,TLP LG KE CS NYA,TERNYATA DI DAFTARIN ULANG UTK REFOUND,LUCU BANGET SIH,DUIT GAK SEBERAPA,CUMA GK ADA ITIKAD BAIK UTK PROSES!!!"
115,1,86,Lina Santoso,"4, 3",1151186,1,5/27/2023,"Udah booking Villa tiba"" Dapet telpon buat dibatalin karena dengan alasan si Villa nya naik harganya."
1111,1,152,Budi Kurniawan,"5, 5",111111152,1,4/10/2023,"Ga di web ga di app bapuk ngestuck di pembayaran, customer care juga ga jelas, bener bener sampah"
1425,4,196,Dewi Susanto,"2, 1",142514196,1,4/5/2023,"Apklikasi kacauu baru di instal, mau pilih tiket , langsung Ngebug ga bisa klik taanggal dan tujuann"
1526,5,129,Maya Kusuma,"4, 6",152655129,5,6/22/2022,mudah dan menyenangkan...
117,1,165,Agus Pratama,"6, 2",11751165,5,6/21/2022,"makasih traveloka, yg harusnya bayar 580 untuk 2 org annual pass 6bln cuma bayar 350k aja huftt luar biasa pas bgt momentnya liburan anak sekolah. thanks bgt bgt bgt next semoga kebagian promo-promo lain yg luarrr biasahhh🤭"
1639,6,175,Siti Septiani,"2, 5",163956175,5,6/20/2022,masih terawat dan baik sekali untuk refreshing
1530,5,130,Andi Putri,"2, 3",153055130,5,5/27/2022,"keren, dan pasti balik lagi..."
3162,1,155,Sinta Saputra,"5, 2",316251155,5,5/21/2022,"lewat traveloka kunjungan pertama gak perlu konfirmasi... asli deh jadi bikin makin gampang, gak pake ribet"
1651,6,13,Hadi Kurniawan,"4, 3",16515613,5,4/30/2022,"Sangat menyenangkan, tidak terlalu ramai, dan cuaca mendukung."
3454,4,106,Budi Hidayat,"2, 6",345454106,5,7/13/2023,"Sangat mudah,tanpa antri untuk membeli tiket.Dan dpt diskon jg."
1529,5,17,Fajar Wijaya,"1, 1",15295517,5,6/4/2023,sesuai deskripsi dan banyak fasilitas tersedia
118,1,113,Budi Wijaya,"1, 5",11851113,5,11/20/2022,gampang dalam penukaran barcode dan keamaan terjaga
3166,1,84,Budi Hermawan,"5, 5",31665184,5,10/31/2022,anak aku seneng banget diajak ke seaworld banyak ikan yg belum pernah dilihat sebelumnya dan jd pengetahuan jg buat dia
1652,6,31,Dian Hidayat,"3, 5",16525631,5,5/31/2022,bagus mantap untuk liburan lagi
1650,6,111,Hadi Kurniawan,"3, 4",165056111,5,5/29/2022,keren sih... mantap tempatnya...
1530,5,114,Ani Sari,"4, 3",153045114,4,7/15/2022,cukup menyenangkan tapi agak kecewa karena setengah hari hujan dan antrian yang panjang sehingga hanya bisa menaiki 5 wahana saja
3169,1,109,Ani Sari,"4, 5",316941109,4,6/9/2022,"sedikit tidak terawat, terutama rumah boneka. Kotor sekali di dalam + banyak sarang laba-laba. Boneka cemong debu jadi agak creepy di dalam 😂"
1644,6,12,Joko Susanto,"4, 2",16444612,4,8/21/2022,"ya bagus lah seaworld. cuman kurang variatif aja, perkembangannya perlu ditingkatkan lg."
1334,3,159,Rudi Santoso,"5, 1",133443159,4,7/17/2022,"Kalo aku pribadi yg first kesana, agak kaget sih ngga seperti yg aku bayangin hahahaha masih oke kok untuk dikunjungi, cm sayang aja toiletnya kurang bersih kurasa agak beraroma menyengat di hidung dan itu ngga enak banget terkesan kotor🙏😊"
3168,1,193,Dina Wijaya,"4, 5",316831193,3,11/25/2023,Menjadi mudah
1553,5,176,Ani Hartono,"2, 3",155335176,3,11/5/2023,TERLALUS SERING UPDATE
3162,1,126,Agus Santoso,"3, 6",316231126,3,8/10/2023,Mau pesan tiket.. dan bayar paylatter tapi aplikasi traveloka halamannya diklik pada kosong. Tolong dibantulah
1529,5,113,Budi Wijaya,"1, 5",152925113,2,7/5/2022,"Bintang 2 dulu deh buat app ini, nyesel daftar paylater disini.. udh approve limit gede tapi gak bisa dipake dengan alasan kebijakan pihak paylater nya, mending traveloka aja semua nya gampang.. varian hotel juga di app ini dikit bgt gak kaya traveloka, ribet dah sumpah.. baru pertama kali ini nemu app travel yang seribet ini."
3169,1,143,Agus Putri,"3, 3",316921143,2,7/4/2022,"Mau pesan tiket buat nonton Piala AFF U19, kenapa gk bisa buat bayar yah..? Tolong dong perbaiki.."
1417,4,194,Andi Putri,"4, 4",141724194,2,3/8/2022,Belum update stasiun Cikarang kah?
1650,6,88,Fajar Hadiwijaya,"2, 6",16502688,2,12/25/2021,Parah banget cuk mintak kode verifikasi aja lama dari pihak tiket. Com terus kenapa pengajuan refund pihak sriwijaya 1hari sebelum hari keberangkatan sih kecewa banget
1637,6,130,Andi Putri,"2, 3",163726130,2,8/19/2023,"Bintang: 2,Score: 8"
119,1,21,Budi Santoso,"6, 1",1192121,2,6/22/2023,"Mengapa harga yang tertera tidak sesuai ketika ketika melanjutkan di pembayaran. Khususnya Citilink. Contoh Yang tertera 4,5Jt utk dua orang pas pembayaran 10jt. Tolong donk diperbaiki, jangan menipu. Gk gitu juga caranya."
3162,1,34,Bambang Putri,"3, 5",31622134,2,6/14/2023,"Tiket udh dibayar tiba tiba dibatalkan, mau di reschedule malah aplikasi gangguan terus. Ini gimana nih?"
1425,4,193,Dina Wijaya,"4, 5",142524193,2,5/30/2023,Kasih dua bintang dulu..
1528,5,87,Budi Setiawan,"3, 5",15282587,2,5/25/2023,Tolong di mengerti
1417,4,160,Hadi Hadiwijaya,"2, 4",141724160,2,4/26/2023,"26 April 2023 saya pesan kamar di salah satu hotel di Cirebon. Biaya kamar sudah saya lunasi pada jam 17:37. Tak lama, Pemilik penginapan kirim pesan WA ke saya pada jam 18.32 menginfokan bahwa hotel sudah penuh. Pertanyaan saya: kenapa aplikasi Traveloka bisa kecolongan, menjual kamar yang sudah penuh? Ataukah pemilik penginapan yang tidak komitmen dengan Traveloka? Apapun itu, yang dirugikan saya karena pihak hotel hanya akan mengembalikan uang sebesar yang dia terima dari Traveloka."
118,1,16,Siti Utami,"1, 2",1181116,1,9/10/2023,"Pesan antar jemput bandara , tulisannya sudah all in(bensin,surcharge, tol) tapi ditagih sama petugas tiket di halim katanya di apps gk update, gk ada pilihan komplain atau review buat armadanya jadi tiket aja yg sy komplain, makasi"
1530,5,193,Dina Wijaya,"4, 5",153015193,1,9/7/2023,"Tidak bisa batalkan pesanan, apk rusak"
3455,4,191,Rudi Hermawan,"5, 6",345514191,1,8/7/2023,"Saya pesan tiket di tanggal 5 agustus namun tidak ada pemberitahuan kalau sistem lagi bermasalah, saya memilih metode pembayaran shopeepay, tetapi etiket tidak terbit, lalu pesan lagi pakai metode atm transfer, tetap sistem error dan e tiket tdk terbit. Mau refund mesti bolak balik tlp cs berkali2, pas refund disetujui, eh metode pembayaran gak sesuai dengan nomor rekening yang saya ajukan, bahkan bukan nomor rekening sy sama sekali, jadi mesti telpon csnya lagi buat komplain. Kecewa sekali"
3166,1,44,Arif Sari,"2, 4",31661144,1,8/5/2023,"Udah bayar, e - tiket ga muncul2. hubungi CS gaada respon sama sekali."
1636,6,100,Lina Rahayu,"6, 2",163616100,1,7/15/2023,CS tidak solutif
1648,6,1,Maya Putri,"5, 6",1648161,1,6/28/2023,Tidak rekomendasi banget Sumpah
118,1,161,Lina Nugroho,"6, 5",11811161,1,6/23/2023,temanku jdi korban g bisa refund uangnya padahal yg cancel maskapainya. tidak recommend👎
1332,3,63,Desi Putri,"2, 5",13321363,1,6/22/2023,Lebih murah dan fleksible di applikasi lain. Mohon maaf saya mau pindah beli di tempat lain saja. Terakhir x saya beli disini. Abis ni mau un install.. BYE
116,1,4,Dina Utami,"6, 2",116114,1,4/24/2023,Kurang peduli terhadap komplain customer.
1643,6,196,Dewi Susanto,"2, 1",164356196,5,6/21/2022,pokoknya manteppp... dgn aplikasi traveloka tidak sulit. bener-bener easy... cuma sayang banget di Dufannya hanya sampai jam 17.00 semua permainan selesai... padahal antrinya banget2... semoga next bisa lebih lama close ya...
1423,4,151,Maya Hidayat,"2, 3",142354151,5,6/15/2022,Secara keseluruhan bagus. Yg bikin kecewa cuma operator mobil senggol. Aturannya adalah anak max 125cm ga boleh didampingi. Pada saat antri namanya anak-anak mana tau konsep antri. Ada yg tadi di depan trus pindah ke belakang. Ada yg maju trus mundur pokoknya kelakuan anak-anak lah. Si operator ga ada urusan dia terus buka pintu anak-anak yg duluan masuk lah yg maen duluan. Alhasil anak saya yg duluan antri ga dibolehin masuk karena kuota dah penuh. Padahal dia yg ngukur anak saya dan anak saya cowok sendiri masa dia bilang ga tau! Trus saya protes. Dia bilang nanti pas closingan. Enak aja orang disuruh antri tapi suka-suka dia masukin orang.
1313,3,131,Dian Purnama,"3, 5",131353131,5,6/2/2022,tanggal merah rame euyyy
1212,2,106,Budi Hidayat,"2, 6",121252106,5,5/28/2022,karena anak ku masih kecil jadinya cuma bisa naik perahu istana boneka
1420,4,195,Rudi Purnama,"2, 4",142054195,5,5/23/2022,"cepat, praktis dan mudah tinggal scan barcode"
1642,6,182,Siti Utami,"5, 4",164256182,5,5/23/2022,"semua staffnya udah paham jadi tinggal scan aja, lumayan lebih hemat dibanding beli di tempat lain"
3658,6,20,Arif Septiani,"6, 3",36585620,5,5/21/2022,lebih efisien tidak mengantri lagi
117,1,130,Andi Putri,"2, 3",11751130,5,5/11/2022,"seruu, harus sabar ngantri aja kalo dateng di hari-hari tertentu dan beberapa wahana tertentu. selebihnya asik. fasilitasnya oke, recommended untuk liburan 👌"
1332,3,37,Lina Susanto,"2, 2",13325337,5,5/8/2022,Bener-bener easy access. Thanks traveloka
1417,4,22,Fajar Wijaya,"2, 6",14175422,5,5/2/2022,Informasi untuk mengaktifkan kartunya sangat jelas dan pada saat di lokasi tidak ada hambatan.
3163,1,19,Siti Purnama,"2, 1",31635119,5,5/2/2022,"Beberapa wahana harusnya diberikan atap/tenda untuk pengunjung yg antri sangat panjang, seperti histeria dan kora-kora yg banyak peminatnya. Histeria sendiri saya antri sampai 2jam, demi bermain histeria yg cuma 1 menit. Dan jam tutup wahana yg terlalu cepat jam 5, saat udah pas jam 5 pengunjung banyak antri ke toilet sebelum pulang, yg disayangkan air di seluruh toilet dimatikan. Mohon pihak manajemen memperhatikan hal ini, wahana mungkin boleh tutup jam 5, tapi pengunjung masih rame di dlm, harusnya air di toilet jgn dimatikan juga jam 5, in case apabila ada yg kebelet buang air besar/kecil sangat merepotkan mengingat jarak yg lumayan menuju parkiran."
1333,3,189,Arif Putri,"4, 2",133353189,5,7/12/2023,"Alhamdulillah sudah endemi, tidak diwajibkan lagi masker untuk pengunjung ancol dan Seaworld, lebih cepat dan hemat beli di Traveloka"
1416,4,66,Agus Wijaya,"5, 3",14165466,5,5/17/2023,"Memuaskan, pembelian tiket sangat mudah di traveloka, proses masuk ke seaworld jug cepat, gak pake antri dan kebersihannya oke bgt.."
3659,6,43,Lina Putri,"1, 6",36595643,5,10/11/2022,Mudah proses pembelian dan valid waktu check tiket
1423,4,26,Citra Sari,"5, 1",14235426,5,8/19/2022,Sangat menyenangkan disiniii
122,2,8,Bambang Kurniawan,"2, 1",122528,5,6/18/2022,"udah lama gak main kesini banyak perubahan bagus, lokasi pantai barunya oke banget + jauh lebih bersih, prokes tetap aman di seluruh tempat, weekday jauh lebih kosong dibanding weekend."
1114,1,51,Fandi Pratama,"2, 1",11145151,5,5/22/2022,"mantap, ga nyesel liburan disini, beli tiketnya di traveloka"
3166,1,180,Andi Susanto,"6, 5",316651180,5,5/14/2022,Happy bangett... seru... rame... sangat antusias sekali
114,1,171,Andi Santoso,"4, 3",11441171,4,6/22/2022,"Seru bisa melihat pertunjukan tari kecak di GWK. Tempatnya bagus, luas dan juga sangat menarik."
3658,6,26,Citra Sari,"5, 1",36584626,4,6/19/2022,traveloka sangat membantu bgt & murah. cuma di gwk ini masi banyak bgt wisatawan yg bingung. antara tempat parkir sama pembelian tiket. alhasil banyak bgt yg harus jalan kaki naik turun bulak balik karena bingung.
1334,3,49,Fajar Hidayat,"3, 1",13344349,4,8/21/2022,Seruuuu new experience disarankan weekday kesininya ya ges biar wahananya dapet semua
1519,5,68,Wahyu Wijaya,"4, 6",15194568,4,8/7/2022,"Menyenangkan, kenangan yang manis."
3658,6,121,Wahyu Saputra,"6, 3",365846121,4,8/7/2022,tolong sediakan toilet bersih n jongkok
1645,6,38,Maya Utami,"2, 1",16454638,4,7/3/2022,kebanyakan penjual makanan cuma bisa cash.
1111,1,199,Rudi Putri,"2, 1",111141199,4,6/22/2022,"Nice cepet juga, pertama kali pesen online jadi kita ga perlu ngantri lagi"
3356,3,153,Budi Hartono,"5, 2",335643153,4,5/6/2022,"show lumba-lumba, sea lions seru anak-anak happy, tetapi durasinya singkat sebentar banget mungkin karena pengunjungnya juga mbludak jd supaya bisa ada jadwal show tambahan yaa... sayangnya banyak pengunjung yang sudah ga prokes dan karena pengunjung banyak bangets tim kebersihan kurang, pengunjungnya juga banyak yang ga sadar kebersihan alhasil sampah berserakan dimana mana. walau harus antri dari satu wahana ke wahana lainnya anak-anak sih happy"
1643,6,82,Fandi Nurhayati,"3, 2",16433682,3,10/16/2022,"untuk proses pembelian dengan traveloka semua berjalan lancar, tapi seharusnya diinfokan di awal bila beli annualpass tahunan atau 6bulan, jangan terlalu mepet dengan hari kedatangan, karena bila tidak diaktivasi sampai hari kedatangan, maka annual pass dianggap tiket reguler saja. untuk yg mau beli saran aja jauh2 hari sebelum kedatangan, satu lagi, agak kecewa si sama pilihan fastracknya dufan, kita sama2 punya tiket untuk main wahana, tapi masih aja jual tiket fasttrack buat menghindari antrian. padahal wahana sama, tempat duduk/tempat bermain wahana sama, tapi antrian panjang malah dijual dengan istilah fasttrack. antrian reguler kan sama2 bayar tiket masuk."
122,2,43,Lina Putri,"1, 6",1223243,3,10/14/2022,permainan pd tgl 24 september banyak yg tdk berfungsi. banyak jg maenan yg sudah terliat tua. butuh perbaikan
3167,1,193,Dina Wijaya,"4, 5",316731193,3,6/27/2023,"syg bngt penyu besar udah ga ada, membosankan bngt seaworld skrg, butuh perbaikan dan pembaharuan. cm 10 mnt disini udah rasa ga ada apa2 lg, lsg pindah ke ocean dream,,setidaknya ada atraksi disana."
1643,6,186,Budi Wijaya,"1, 4",164336186,3,8/4/2022,"redeem voucher berbelit-belit, petugas-petugasnya jutek-jutek dan tidak ramah"
3657,6,147,Fajar Saputra,"6, 2",365736147,3,11/29/2023,Tolong untuk memperbaiki sistem yg eror saat pemesanan tiket kereta
3162,1,30,Fajar Kurniawan,"5, 3",31623130,3,10/15/2023,aplikasinya agak lemot
3169,1,64,Fajar Utami,"5, 2",31693164,3,9/14/2023,Mahal ngga kayak sebelah 😁
1640,6,189,Arif Putri,"4, 2",164036189,3,9/3/2023,sangat membantu disaat butuh informasi tiket sblm bepergian
1648,6,115,Dewi Septiani,"6, 3",164826115,2,7/4/2022,"antrian terlalu lama, jam tutup juga terlalau singkat. sehingga tidak semua wahana permainan dapat digunakan"
1644,6,136,Fandi Purnama,"5, 6",164426136,2,8/23/2023,Aplikasi ini knpa sih kok kyaknya bbrpa hri mau cek hotel gak bisa dlam perbaikan trss..makin lama kok makin kayak gini🤨
1110,1,117,Wahyu Sari,"4, 2",111021117,2,4/10/2022,Bagus jg
119,1,87,Budi Setiawan,"3, 5",1192187,2,3/27/2022,"Pemesanan via aplikasi cukup mudah, tetapi..."
1652,6,160,Hadi Hadiwijaya,"2, 4",165226160,2,9/21/2021,Maaf untuk admin mau cari penerbangan dari mancanegara kok gak ada semua ya atau bagaimana
119,1,13,Hadi Kurniawan,"4, 3",1192113,2,9/6/2021,Nq di UI UII ppll0
1531,5,140,Maya Wijaya,"3, 2",153125140,2,9/3/2021,Mohon diperbaiki untuk live stremingnya. Lebih berat ketimbang youtube
3455,4,199,Rudi Putri,"2, 1",345524199,2,8/22/2021,"Kasih bintang 2 dulu deh soalnya saya ngajukan paylater 2 kali tapi tidak di setujui juga,mohon di perhatikan dengan baik ya"
1648,6,20,Arif Septiani,"6, 3",16482620,2,7/28/2021,Tolong pihak tiket. Com saya hampir tiap hari menanyakan di cs lewat WA tp jawaban nya sama.. Soal refund saya yg di akibat kan ppkm yg mendadak.. Saya sudah rugi di Pcr yg begitu besar nominal nya bagi saya.. Sampe skrg anak saya butuh dana buat berobat ini uda seminggu lebih tapi jawaban dengan sama di prioritaskan tapi alhasil blom ada jawaban conkrit nya.. Kami sudah dalam masalah kesulitan tolong dibantu...
3657,6,43,Lina Putri,"1, 6",36572643,2,8/28/2023,"Kasi 2 bintang⭐⭐ aja dlu, karena tiba tiba Paylatter sy di non aktifkan tanpa ada pemberitahuan, pdhl gak pernah nongak,"
1642,6,186,Budi Wijaya,"1, 4",164226186,2,8/20/2023,"Lemott bangetttt padahal wifi on , paraaahhhh, tolong di perbaiki dong"
1643,6,183,Siti Nugroho,"4, 6",164326183,2,7/4/2023,Harga kok harus pas ya misalnya 1juta500ribu 457 gak bisa 1juta501 ribu gitu??
1648,6,43,Lina Putri,"1, 6",16481643,1,10/3/2023,Aplikasi yg sangat menyusahkan ada layanan prmbayaran tp pas neriamrka kita harus tebak tebak bnyal pertanyaan hotel nya g ada udah tranfer uanv nya malah hilang jangan sekali kali tranfer uang keluar lemnalinya susah. Bukan mepermudah tp malah bikin rumit hati hati jangan asal tranfer
1313,3,159,Rudi Santoso,"5, 1",131313159,1,10/4/2023,"SANGAT KECEWA, PESAN TIKET BIS tgl 03 oktober malah jadi 04 oktober, dan tidak bisa refund atao rescedule, SANGAT MERASA DIRUGIKAANNNNNNNNNNN, semoga cepat HANCUR"
1644,6,4,Dina Utami,"6, 2",1644164,1,7/13/2023,"Aplikasi ini menjebak. Harga tidak konsisten. E tiket atanya 15 menit jadi, tapi sehari pun belum jadi. Di aplikasi sudah bisa check ini, dibandsra ternya belum. Buat susah ini aplikasi. Pantes peminatnya kurang. Info aplikasi lain dong gaes yang berguna dikit"
1519,5,159,Rudi Santoso,"5, 1",151915159,1,10/30/2023,"Tidak bisa bicara dengan Customer servis manusia, cuma diarahkan dengan BOT"
1648,6,106,Budi Hidayat,"2, 6",164816106,1,11/1/2023,Mohon maaf iklan aplikasi nya dihapus aja karena adek ku pas main ff terganggu adik aku nangis mulu karena iklan nya
1418,4,130,Andi Putri,"2, 3",141814130,1,9/20/2023,Pake Shopee later tidak muncul
1526,5,120,Dewi Septiani,"5, 3",152615120,1,8/7/2023,"Kacau lah, cs nya gaada yg fast respon. Mana proses pemesanan dibuat rumit, sangat ga memudahkan"
3659,6,58,Joko Septiani,"2, 5",36591658,1,8/5/2023,APLIKASI TOLOL DANA GA BALIK ASU
1333,3,151,Maya Hidayat,"2, 3",133313151,1,8/5/2023,"Katanya anggota tier diamond lebih prioritas tapi pelayanan CS nya slow respon banget ya, semakin kesini semakin ancur nih pelayanannya"
1313,3,32,Ani Setiawan,"6, 3",13131332,1,5/23/2023,Tidak responsif terhadap scammer promoter konser
1425,4,178,Dewi Hidayat,"3, 2",142514178,1,4/30/2023,Pelayanan sangat buruk. Penerbitan e tiket saja harus nunggu 3 jam. Refund juga sangat lama. Ujung2nya zonk semua. Rugi pesan di app ini.
3163,1,43,Lina Putri,"1, 6",31635143,5,6/1/2022,"semuanya sesuai dengan apa yg di foto, dan wahana-wahana permainan juga seru-seru"
1648,6,119,Budi Rahayu,"1, 2",164856119,5,5/30/2022,Liburan sama ayang🐹💜 sangattt menyenangkan
1418,4,5,Hadi Nurhayati,"1, 5",1418545,5,5/27/2022,Dateng pas weekend emang rame bgt. Tapi hampir semua bisa dinaikin. Next dateng lagi buat naikin semuanya
1553,5,91,Bambang Wijaya,"1, 2",15535591,5,5/13/2022,"kereta misteri seruu, halilintar seru juga"
3168,1,138,Joko Hermawan,"4, 1",316851138,5,5/12/2022,"Antrian sangat banyak, sehingga tidak bisa menikmati semua wahana… Saran: jam buka lebih awal, jam tutup lebih malam lagi…"
3455,4,44,Arif Sari,"2, 4",34555444,5,5/3/2022,seruuu... asik banget ❤️
1110,1,193,Dina Wijaya,"4, 5",111051193,5,7/30/2023,"Di saat kami tiba di gerbang Ancol, oleh petugas penyambut kedatangan konsumen disana, kami ditanya apakah kami sudah membeli biaya masuk ke Ancol dan sudah membeli tiket parkir kendaraan. Kedua pertanyaan tersebut membuat kami terhenyak, karena menyadari bahwa di Traveloka kami hanya membeli tiket wahana saja, alih alih membeli tiket bundling berupa : Tiket Parkir, Tiket Masuk Wilayah Wisata Khusus Ancol dan Tiket Wahana yang dipilih untuk kami akan kunjungi. Petugas penyambut kedatangan di Gate Ancol lalu memberi kami tips untuk ke Ancol yaitu ""membeli di situs Ancol saja, sudah bundling n tersedia"". Alhasil kami tambah bayar 25 rb per orang untuk masuk wilayah wisata khusus Ancol dan 30 rb per mobil. Demikianlah pengalaman kami yang fantastis, semoga bermanfaat."
3657,6,174,Maya Hermawan,"5, 1",365756174,5,7/24/2023,Shownya memuaskan banyak yang bisa dinikmati
1529,5,73,Hadi Santoso,"6, 3",15295573,5,6/12/2023,harga lebih murah dibandingkan beli langsung
1416,4,107,Citra Rahayu,"1, 5",141654107,5,1/20/2023,Oke banget seaworld
3168,1,46,Dian Wijaya,"2, 2",31685146,5,7/28/2022,Sungguh menyenangkan! Tidak sabar untuk liburan kembali
1553,5,186,Budi Wijaya,"1, 4",155355186,5,7/9/2022,Sangat sangat sangat puas. Mantaaap
1529,5,169,Dian Saputra,"6, 1",152955169,5,5/20/2022,Happy bangeeet main ke seaworld prosesnya juga cepet banget pesan melalui traveloka gak pake ribet
1427,4,21,Budi Santoso,"6, 1",14275421,5,5/12/2022,"saya merasa nyaman di sini, banyak memberikan edukasi dunia bawah laut kepada anak saya"
1423,4,71,Hadi Putri,"3, 3",14235471,5,5/7/2022,sangat bagus...
